2021/07/02 09:22:32:137[INFO][logID]  Request http://localhost:8080/api
2021/07/06 10:02:39:463[INFO][logID]  Request http://localhost:8080/api/folder/delete/7
2021/07/06 10:02:39:463[INFO]  Response=[]
2021/07/06 10:03:30:664[INFO][logID]  Request http://localhost:8080/api/folder/delete/11
2021/07/06 10:03:30:664[INFO]  Response=[]
2021/07/06 10:09:40:999[INFO][logID]  Request http://localhost:8080/api/folder/delete/11
2021/07/06 10:09:41:005[INFO]  Response=[]
2021/07/06 10:10:29:473[INFO][logID]  Request http://localhost:8080/api/folder/delete/11
2021/07/06 10:10:29:483[INFO]  Response=[]
2021/07/06 10:14:03:854[INFO][logID]  Request http://localhost:8080/api/folder/delete/11
2021/07/06 10:14:03:854[INFO]  Response=[]
2021/07/06 10:14:03:907[INFO][logID]  Request http://localhost:8080/api/folder/delete/11
2021/07/06 10:14:03:907[INFO]  Response=[]
2021/07/06 10:14:13:590[INFO][logID]  Request http://localhost:8080/api/folder/delete/10
2021/07/06 10:14:13:591[INFO]  Response=[]
2021/07/06 10:19:13:631[INFO][logID]  Request http://localhost:8080/api/folder/delete/10
2021/07/06 10:19:13:637[INFO]  Response=[]
2021/07/06 10:22:11:374[INFO][logID]  Request http://localhost:8080/api/folder/delete/10
2021/07/06 10:22:11:380[INFO]  Response=[]
2021/07/06 10:24:17:570[INFO][logID]  Request http://localhost:8080/api/folder/delete/10
2021/07/06 10:24:17:576[INFO]  Response=[]
2021/07/06 10:28:32:175[INFO][logID]  Request http://localhost:8080/api/folder/delete/10
2021/07/06 10:28:32:181[INFO]  Response=[]
2021/07/06 10:29:03:233[INFO][logID]  Request http://localhost:8080/api/folder/delete
2021/07/06 10:29:03:233[INFO]  Response=[unknown]
2021/07/06 10:29:03:263[INFO][logID]  Request http://localhost:8080/api/error
2021/07/06 10:29:03:264[INFO]  Response={"timestamp":"2021-07-06T03:29:03.252+00:00","status":404,"error":"Not Found","message":"","path":"/api/folder/delete"}
2021/07/06 10:29:11:967[INFO][logID]  Request http://localhost:8080/api/folder/delete/9
2021/07/06 10:29:11:968[INFO]  Response=[]
2021/07/06 10:35:02:371[INFO][logID]  Request http://localhost:8080/api/folder/delete/9
2021/07/06 10:35:02:379[INFO]  Response=[]
2021/07/06 10:46:28:017[INFO][logID]  Request http://localhost:8080/api/folder/delete/9
2021/07/06 10:46:28:028[INFO]  Response=[]
2021/07/06 10:46:37:660[INFO][logID]  Request http://localhost:8080/api/folder/delete/9
2021/07/06 10:46:37:661[INFO]  Response=[]
2021/07/06 10:46:52:639[INFO][logID]  Request http://localhost:8080/api/folder/delete/9
2021/07/06 10:46:52:639[INFO]  Response=[]
2021/07/06 10:47:31:691[INFO][logID]  Request http://localhost:8080/api/folder/delete/9
2021/07/06 10:47:31:691[INFO]  Response=delete success
2021/07/06 10:50:17:438[INFO][logID]  Request http://localhost:8080/api/folder/9
2021/07/06 10:50:17:456[INFO]  Response=delete success
2021/07/06 10:54:23:156[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/06 10:54:23:156[INFO]  Response={"id":"1","firstName":"hi","lastName":"cuong","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU1NDM2NjMsImV4cCI6MTYyNTYzMDA2M30.d0RKLog-mws6AzyiuWMDjqCSvpJuu06J7C0BN32huxg"}
2021/07/06 10:54:23:193[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 10:54:23:193[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":10,"name":"123bbbb","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 10:54:24:976[INFO][logID]  Request http://localhost:8080/api/folder/2/1
2021/07/06 10:54:24:977[INFO]  Response=[{"id":3,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":2,"userId":1},{"id":5,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":2,"userId":1}]
2021/07/06 10:54:27:058[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 10:54:27:058[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":10,"name":"123bbbb","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 11:20:13:337[INFO][logID]  Request http://localhost:8080/api/folder/2/1
2021/07/06 11:20:13:337[INFO]  Response=[{"id":3,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":2,"userId":1},{"id":5,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":2,"userId":1}]
2021/07/06 11:20:19:102[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 11:20:19:102[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":10,"name":"123bbbb","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 12:25:21:873[INFO][logID]  Request http://localhost:8080/api/folder/10
2021/07/06 12:25:21:882[INFO]  Response=delete success
2021/07/06 13:15:27:424[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/06 13:15:27:430[INFO]  Response={"id":"1","firstName":"hi","lastName":"cuong","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU1NTIxMjcsImV4cCI6MTYyNTYzODUyN30.mgavjxkh9OZaOwKRFldNG0OJ3i7llKZX_HKyaLMl-uw"}
2021/07/06 13:15:27:514[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:15:27:515[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:15:32:568[INFO][logID]  Request http://localhost:8080/api/folder/2/1
2021/07/06 13:15:32:569[INFO]  Response=[{"id":3,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":2,"userId":1},{"id":5,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":2,"userId":1}]
2021/07/06 13:16:32:909[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/06 13:16:32:909[INFO]  Response={"id":"1","firstName":"hi","lastName":"cuong","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU1NTIxOTIsImV4cCI6MTYyNTYzODU5Mn0.gDsIZsnU-3vAd9Nhq-2QsWf-N6Gl0hJd0hck3OtgZ7w"}
2021/07/06 13:16:32:996[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:16:32:996[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:16:34:297[INFO][logID]  Request http://localhost:8080/api/folder/2/1
2021/07/06 13:16:34:297[INFO]  Response=[{"id":3,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":2,"userId":1},{"id":5,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":2,"userId":1}]
2021/07/06 13:16:35:583[INFO][logID]  Request http://localhost:8080/api/error
2021/07/06 13:16:35:583[INFO]  Response={"timestamp":"2021-07-06T06:16:35.579+00:00","status":500,"error":"Internal Server Error","message":"","path":"/api/folder"}
2021/07/06 13:20:28:831[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/06 13:20:28:832[INFO]  Response={"id":"1","firstName":"hi","lastName":"cuong","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU1NTI0MjgsImV4cCI6MTYyNTYzODgyOH0.vK0q2Eg0gbv-lWqKS-bckLoP8LMrd_DVB8I-tXUYcOs"}
2021/07/06 13:20:28:885[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:20:28:885[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:20:31:434[INFO][logID]  Request http://localhost:8080/api/error
2021/07/06 13:20:31:434[INFO]  Response={"timestamp":"2021-07-06T06:20:31.434+00:00","status":500,"error":"Internal Server Error","message":"","path":"/api/folder"}
2021/07/06 13:20:36:021[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:20:36:021[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:20:37:751[INFO][logID]  Request http://localhost:8080/api/folder/2/1
2021/07/06 13:20:37:751[INFO]  Response=[{"id":3,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":2,"userId":1},{"id":5,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":2,"userId":1}]
2021/07/06 13:20:38:882[INFO][logID]  Request http://localhost:8080/api/error
2021/07/06 13:20:38:883[INFO]  Response={"timestamp":"2021-07-06T06:20:38.882+00:00","status":500,"error":"Internal Server Error","message":"","path":"/api/folder"}
2021/07/06 13:20:40:119[INFO][logID]  Request http://localhost:8080/api/folder/2/1
2021/07/06 13:20:40:119[INFO]  Response=[{"id":3,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":2,"userId":1},{"id":5,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":2,"userId":1}]
2021/07/06 13:20:41:028[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:20:41:028[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:20:46:520[INFO][logID]  Request http://localhost:8080/api/folder/7/1
2021/07/06 13:20:46:520[INFO]  Response=[]
2021/07/06 13:20:47:608[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:20:47:609[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:20:48:342[INFO][logID]  Request http://localhost:8080/api/folder/8/1
2021/07/06 13:20:48:342[INFO]  Response=[]
2021/07/06 13:20:49:366[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:20:49:366[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:20:50:102[INFO][logID]  Request http://localhost:8080/api/folder/2/1
2021/07/06 13:20:50:102[INFO]  Response=[{"id":3,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":2,"userId":1},{"id":5,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":2,"userId":1}]
2021/07/06 13:20:51:013[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:20:51:014[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:20:52:103[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:20:52:103[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:20:53:108[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:20:53:108[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:20:54:059[INFO][logID]  Request http://localhost:8080/api/folder/2/1
2021/07/06 13:20:54:060[INFO]  Response=[{"id":3,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":2,"userId":1},{"id":5,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":2,"userId":1}]
2021/07/06 13:20:55:740[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:20:55:741[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:21:02:019[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:21:02:019[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:21:02:498[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:21:02:498[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:21:02:828[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:21:02:828[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:21:03:155[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:21:03:155[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:21:03:569[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:21:03:570[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:21:03:966[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:21:03:966[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:21:04:513[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:21:04:513[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:21:06:774[INFO][logID]  Request http://localhost:8080/api/folder/2/1
2021/07/06 13:21:06:774[INFO]  Response=[{"id":3,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":2,"userId":1},{"id":5,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":2,"userId":1}]
2021/07/06 13:21:08:505[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:21:08:505[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:21:09:652[INFO][logID]  Request http://localhost:8080/api/folder/2/1
2021/07/06 13:21:09:652[INFO]  Response=[{"id":3,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":2,"userId":1},{"id":5,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":2,"userId":1}]
2021/07/06 13:21:12:234[INFO][logID]  Request http://localhost:8080/api/folder/3/1
2021/07/06 13:21:12:234[INFO]  Response=[{"id":6,"name":"conso2","date":"2021-05-03T15:00:00.000+00:00","folderId":3,"userId":1}]
2021/07/06 13:21:13:568[INFO][logID]  Request http://localhost:8080/api/folder/2/1
2021/07/06 13:21:13:568[INFO]  Response=[{"id":3,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":2,"userId":1},{"id":5,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":2,"userId":1}]
2021/07/06 13:21:14:532[INFO][logID]  Request http://localhost:8080/api/folder/5/1
2021/07/06 13:21:14:533[INFO]  Response=[]
2021/07/06 13:21:15:633[INFO][logID]  Request http://localhost:8080/api/folder/2/1
2021/07/06 13:21:15:633[INFO]  Response=[{"id":3,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":2,"userId":1},{"id":5,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":2,"userId":1}]
2021/07/06 13:21:16:165[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:21:16:165[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:21:21:732[INFO][logID]  Request http://localhost:8080/api/folder/2/1
2021/07/06 13:21:21:732[INFO]  Response=[{"id":3,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":2,"userId":1},{"id":5,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":2,"userId":1}]
2021/07/06 13:21:28:340[INFO][logID]  Request http://localhost:8080/api/error
2021/07/06 13:21:28:340[INFO]  Response={"timestamp":"2021-07-06T06:21:28.340+00:00","status":500,"error":"Internal Server Error","message":"","path":"/api/folder"}
2021/07/06 13:21:30:136[INFO][logID]  Request http://localhost:8080/api/folder/2/1
2021/07/06 13:21:30:137[INFO]  Response=[{"id":3,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":2,"userId":1},{"id":5,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":2,"userId":1}]
2021/07/06 13:23:00:466[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/06 13:23:00:467[INFO]  Response={"id":"1","firstName":"hi","lastName":"cuong","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU1NTI1ODAsImV4cCI6MTYyNTYzODk4MH0.obFTFOd9YDzKu6g7HfPBX-27Rvwg_iQyNcGRNHyZC50"}
2021/07/06 13:23:00:534[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:23:00:534[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:23:02:982[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:23:02:982[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:23:04:326[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:23:04:326[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:23:06:248[INFO][logID]  Request http://localhost:8080/api/folder/2/1
2021/07/06 13:23:06:248[INFO]  Response=[{"id":3,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":2,"userId":1},{"id":5,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":2,"userId":1}]
2021/07/06 13:23:07:287[INFO][logID]  Request http://localhost:8080/api/folder/2/1
2021/07/06 13:23:07:288[INFO]  Response=[{"id":3,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":2,"userId":1},{"id":5,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":2,"userId":1}]
2021/07/06 13:23:09:165[INFO][logID]  Request http://localhost:8080/api/folder/2/1
2021/07/06 13:23:09:165[INFO]  Response=[{"id":3,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":2,"userId":1},{"id":5,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":2,"userId":1}]
2021/07/06 13:23:10:161[INFO][logID]  Request http://localhost:8080/api/folder/2/1
2021/07/06 13:23:10:162[INFO]  Response=[{"id":3,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":2,"userId":1},{"id":5,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":2,"userId":1}]
2021/07/06 13:25:33:795[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/06 13:25:33:795[INFO]  Response={"id":"1","firstName":"hi","lastName":"cuong","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU1NTI3MzMsImV4cCI6MTYyNTYzOTEzM30.sZWI-V9WbYzNy2KuQS8W3HJc9fGXMDH2B0qXXK94w1o"}
2021/07/06 13:25:33:841[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/06 13:25:33:841[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":2,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":7,"name":"cuong","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1},{"id":8,"name":"123","date":"2021-01-05T17:03:00.000+00:00","folderId":1,"userId":1}]
2021/07/06 13:25:39:778[INFO][logID]  Request http://localhost:8080/api/error
2021/07/06 13:25:39:778[INFO]  Response={"timestamp":"2021-07-06T06:25:39.777+00:00","status":500,"error":"Internal Server Error","message":"","path":"/api/folder"}
